map{ id = "caves/exit_challenge" }
entity{ id = "zelda", description = "Zelda" }

language{ id = "fr", description = "Français" }

font{ id = "alttp", description = "alttp" }
font{ id = "green_digits", description = "green_digits" }
font{ id = "la", description = "la" }
font{ id = "minecraftia", description = "minecraftia" }
font{ id = "white_digits", description = "white_digits" }


file{ path = "enemies", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/agahnim.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/agahnim_lightning.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/armos.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/armos_knight.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/arrghus.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/bari_blue.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/blind.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/chasupa.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/chicken.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/eyegore_green.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/eyegore_red.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/fireball_purple_small.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/fireball_red_big.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/fireball_red_small.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/freezor.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/ganon.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/geldman.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/gibdo.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/goriya_green.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/goriya_red.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/helmasaur_king.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/hinox.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/hover.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/keese.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/kholdstare.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/lib", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/lib/soldier.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/lib/towards_hero.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/lib/waiting_for_hero.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/lynel.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/lynel_flame.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/medusa.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/medusa_purple.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/moblin.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/mothula.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/octorok.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/octorok_stone.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/pacman_ghost.lua", author = "Petgum", license = "GPL v3" }
file{ path = "enemies/pengator.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/pike_auto.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/pikku.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/poe.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/rabbit_beam.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/ropa.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/rope.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/sand_crab.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/skeleton.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/skeleton_red.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/spear_soldier_red.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/stal.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/sword_soldier_blue.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/sword_soldier_green.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/tarosu_red.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/tektite_blue.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/tentacle.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/vitreous.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/vulture.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/wallmaster.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/wizzrobe_beam.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/wizzrobe_blue.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/wizzrobe_white.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/zazak_blue.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/zora_feet.lua", author = "Christopho", license = "GPL v3" }
file{ path = "enemies/zora_water.lua", author = "Christopho", license = "GPL v3" }
file{ path = "entities", author = "Christopho", license = "GPL v3" }
file{ path = "entities/arrow.lua", author = "Christopho", license = "GPL v3" }
file{ path = "entities/cactus.lua", author = "Christopho", license = "GPL v3" }
file{ path = "entities/cliff.lua", author = "Christopho", license = "GPL v3" }
file{ path = "entities/fire.lua", author = "Christopho", license = "GPL v3" }
file{ path = "entities/hammer_stake.lua", author = "Christopho", license = "GPL v3" }
file{ path = "entities/hookable.lua", author = "Christopho", license = "GPL v3" }
file{ path = "entities/ice_beam.lua", author = "Christopho", license = "GPL v3" }
file{ path = "entities/torch.lua", author = "Christopho", license = "GPL v3" }
file{ path = "entities/zelda.lua", author = "Christopho", license = "GPL v3" }
file{ path = "fonts", license = "Mixed" }
file{ path = "fonts/alttp.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "fonts/green_digits.png", author = "Andrew Tyler", license = "Free for non-commercial use" }
file{ path = "fonts/minecraftia.ttf", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "fonts/white_digits.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "items", author = "Christopho", license = "GPL v3" }
file{ path = "items/arrow.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/arrow_silver.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/blue_potion.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/bomb.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/bombs_counter.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/boomerang.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/boss_key.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/bottle.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/bottle_1.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/bottle_2.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/bottle_3.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/bow.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/bow_silver.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/compass.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/din_medallion.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/elixir_mandragore.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/farore_medallion.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/fire_rod.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/flippers.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/glove.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/hammer.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/heart.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/hookshot.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/hookshot_config.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/ice_rod.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/igor_book.lua", author = "Petgum", license = "GPL v3" }
file{ path = "items/lamp.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/magic_bar.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/magic_crystal.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/magic_flask.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/map.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/monsters_encyclopedia.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/mudora_book.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/nayru_medallion.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/piece_of_heart.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/random.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/random_heart.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/random_magic.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/random_rupee.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/random_weapon.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/red_potion.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/royal_emblem.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/rupee.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/shield.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/small_key.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/sword.lua", author = "Christopho", license = "GPL v3" }
file{ path = "items/tunic.lua", author = "Christopho", license = "GPL v3" }
file{ path = "languages", license = "Mixed" }
file{ path = "languages/fr/images", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "languages/fr/images/floors.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "languages/fr/images/hearts_label.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "languages/fr/images/map_parchment.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "languages/fr/text", author = "Vincent Jouillat, Christopho", license = "CC BY-SA 4.0" }
file{ path = "languages/fr/text/dialogs.dat", author = "Vincent Jouillat, Christopho", license = "CC BY-SA 4.0" }
file{ path = "languages/fr/text/strings.dat", author = "Vincent Jouillat, Christopho", license = "CC BY-SA 4.0" }
file{ path = "logos", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_1024.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_128.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_16.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_24.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_256.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_32.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_48.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_512.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/icon_64.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/logo.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "logos/logo@2x.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "main.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/caves", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/caves/fairy_lake.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/fairy_lake.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/caves/medallion_cave/1f.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/medallion_cave/1f.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/caves/medallion_cave/b1.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/caves/medallion_cave/b1.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/ending/ending_1.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "maps/ending/ending_1.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/enemy_store.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "maps/enemy_store.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/extra_dungeons/extra_1/", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/extra_dungeons/extra_1/1f.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/extra_dungeons/extra_1/1f.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/extra_dungeons/extra_1/b1.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/extra_dungeons/extra_1/b1.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/extra_dungeons/extra_2", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/extra_dungeons/extra_2/1f.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/extra_dungeons/extra_2/1f.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/extra_dungeons/extra_2/2f.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/extra_dungeons/extra_2/2f.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/extra_dungeons/extra_3/", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/extra_dungeons/extra_3/1f.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/extra_dungeons/extra_3/1f.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/houses", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/houses/icarius_house.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/houses/icarius_house.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/houses/tree_house.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/houses/tree_house.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/inside_store.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "maps/inside_store.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/intro.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "maps/intro.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/kokoro", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/kokoro/broom_grandma_house.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/kokoro/broom_grandma_house.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/kokoro/chest_game.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/kokoro/chest_game.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/kokoro/farm.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/kokoro/farm.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/kokoro/potion_house.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/kokoro/potion_house.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/lib", author = "Christopho", license = "GPL v3" }
file{ path = "maps/lib/chest_game_manager.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/lib/door_manager.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/lib/separator_manager.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/outside", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/outside/kokoro.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/outside/kokoro.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/outside/outA.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/outside/outA.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/outside/outC_intro.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/outside/outC_intro.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/outside/outD.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/outside/outD.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/outside/outE.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/outside/outE.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/outside/outF.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/outside/outF.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/outside/outG.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/outside/outG.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/outside/outH.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/outside/outH.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/outside/outI.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/outside/outI.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/outside_store.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "maps/outside_store.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/rune_3", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/rune_3/1f.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/rune_3/1f.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/rune_3/2f.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/rune_3/2f.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/rune_4/b2.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/rune_4/b2.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/rune_5", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/rune_5/1f.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/rune_5/1f.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/rune_5/b1.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/rune_5/b1.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/rune_5/b2.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/rune_5/b2.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/rune_6", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/rune_6/1f.dat", author = "Christopho", license = "GPL v3" }
file{ path = "maps/rune_6/1f.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/rune_6/2f.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "maps/rune_6/2f.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/rune_7", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/rune_7/1f.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/rune_7/1f.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/village_grissgrass", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/village_grissgrass/chef_village.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/village_grissgrass/chef_village.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/village_grissgrass/ferme_1.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/village_grissgrass/ferme_1.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/village_grissgrass/ferme_2.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/village_grissgrass/ferme_2.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/village_sandia", author = "Christopho, Vincent Jouillat", license = "GPL v3, CC BY-SA 4.0" }
file{ path = "maps/village_sandia/chest_game.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/village_sandia/chest_game.lua", author = "Christopho", license = "GPL v3" }
file{ path = "maps/village_sandia/secret_passage.dat", author = "Christopho, Vincent Jouillat", license = "CC BY-SA 4.0" }
file{ path = "maps/village_sandia/secret_passage.lua", author = "Christopho", license = "GPL v3" }
file{ path = "musics", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/agahnim.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/beginning.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/boss.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/castle.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/cave.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/credits.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/dark_mountain.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/dark_world.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/dark_world_dungeon.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/dungeon_finished.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/excalibur.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/fanfare.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/fortune_teller.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/game_over.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/ganon_appears.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/ganon_battle.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/ganon_theme.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/great_fairy.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/legend.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/light_world_dungeon.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/lost_woods.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/mini_game.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/overworld.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/pacman.ogg", author = "Petgum", }
file{ path = "musics/rabbit.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/sanctuary.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/soldiers.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/title_screen.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/triforce.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/victory.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/village.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "musics/zelda.it", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "scripts", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/camera_manager.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/console.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/debug.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/dialog_box.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/dungeons.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/equipment.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/game_manager.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/hud", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/hud/arrows.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/hud/bombs.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/hud/boss_life.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/hud/floor.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/hud/hearts.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/hud/hud.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/hud/item.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/hud/magic_bar.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/hud/rupees.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/hud/small_keys.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/lib", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/lib/chest_loader.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/initial_menus_config.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/language.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/lib", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/lib/gui_designer.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/options.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/pause.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/pause_commands.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/pause_inventory.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/pause_map.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/pause_monsters.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/presentation_screen.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/records.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/savegames.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/solarus_logo.lua", author = "Maxs", license = "GPL v3" }
file{ path = "scripts/menus/stats.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/menus/team_logo.lua", author = "Olivier Cléro", license = "GPL v3" }
file{ path = "scripts/menus/title_screen.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/quest_manager.lua", author = "Christopho", license = "GPL v3" }
file{ path = "scripts/records_manager.lua", author = "Christopho", license = "GPL v3" }
file{ path = "sounds", license = "Mixed" }
file{ path = "sounds/arrow_hit.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/bomb.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/boomerang.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/boss_charge.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/boss_fireball.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/boss_hurt.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/boss_killed.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/bounce.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
